detail_key,cp,chapter_count,likes,publish_date,view_count,is_end
r13472,ViewJune,1,2,2025/12/4,59,0
r13473,LingOrm,37,179,2025/12/4,85960,1
r13474,EmiBonnie,5,3,2026/1/4,455,1
r13475,PahnFond,6,18,2025/12/9,1132,0
r13476,LingOrm,16,241,2025/12/5,72549,1
r13477,LingOrm,19,105,2025/12/3,58805,1
r13478,MablePangjie,3,33,2025/12/2,2867,0
r13479,EnjoyJune,10,7,2025/12/2,2445,0
r13480,KaoJaneJaneKao,12,45,2025/12/3,4533,1
r13481,LenaMiu,4,9,2025/12/2,1001,0
r13482,LingOrm,11,10,2025/12/5,2811,0
r13483,JanJingjing,1,10,2026/7/4,386,1
r13484,LingOrm,2,3,2026/1/13,383,0
r13485,FreenBecky,3,26,2026/1/12,1691,0
r13486,GinJay,2,11,2025/12/4,607,0
r13487,NamtanFilm,5,9,2025/12/4,772,0
r13488,NamtanFilm,20,301,2025/12/4,66614,1
r13489,LingOrm,1,0,2025/12/3,8,0
r13490,LingOrm,15,31,2025/12/2,8066,1
r13491,MablePangjie,1,13,2025/12/8,272,0
r13492,LingOrm,7,6,2025/12/3,743,1
r13493,EmiBonnie,17,56,2025/12/3,8995,1
r13494,LingOrm,24,662,2025/12/4,272614,1
r13495,KaoJaneJaneKao,8,42,2025/12/3,5283,1
r13496,LingOrm,4,5,2025/12/11,428,0
r13497,LingOrm,16,572,2026/1/1,123335,0
r13498,FreenBecky,1,1,2025/12/4,84,0
r13499,LingOrm,21,12,2025/12/3,5549,1
r13500,LingOrm,21,105,2025/12/22,36803,1
r13501,FreenBecky,6,4,2025/12/3,734,1
r13502,NamtanFilm,7,12,2025/12/3,3939,0
r13503,LenaMiu,7,12,2025/12/3,1787,1
r13504,GinJay,1,8,2025/12/3,1160,1
r13505,LenaMiu,5,2,2025/12/4,1121,0
r13506,LingOrm,2,0,2026/1/31,147,0
r13507,LingOrm,28,102,2025/12/5,35614,1
r13509,LenaMiu,7,42,2025/12/4,5501,0
r13510,EngLot,9,30,2025/12/3,5818,0
r13511,EngLot,32,5,2025/12/3,1303,1
r13512,NamtanFilm,19,8,2025/12/6,1638,1
r13513,TkNur,3,11,2025/12/5,576,0
r13514,EngLot,24,100,2025/12/7,69068,1
r13515,MablePangjie,1,2,2026/2/24,192,0
r13516,NamtanFilm,16,8,2025/12/6,3517,1
r13517,TkNur,3,15,2025/12/4,1843,0
r13519,LenaMiu,15,20,2025/12/7,6479,1
r13520,LingOrm,1,2,2025/12/10,39,0
r13521,OomBam,6,17,2025/12/6,4763,0
r13522,LingOrm,4,3,2025/12/4,671,1
r13523,LingOrm,19,4,2025/12/4,354,1
r13524,LingOrm,10,7,2025/12/4,415,1
r13525,GinJay,13,177,2025/12/6,30290,1
r13526,LingOrm,30,103,2026/1/21,48032,1
r13527,JanJingjing,1,9,2026/7/7,1796,1
r13528,LingOrm,33,98,2025/12/30,28123,0
r13529,NamtanFilm,3,5,2025/12/5,1291,1
r13530,PahnFond,15,43,2025/12/4,6724,0
r13531,MilkLove,8,6,2025/12/4,1304,1
r13532,EmiBonnie,2,7,2026/3/11,370,0
r13533,LingOrm,12,28,2025/12/9,7948,1
r13534,MablePangjie,1,12,2025/12/4,485,0
r13535,EngLot,1,2,2025/12/5,167,0
r13536,LingOrm,1,68,2026/5/3,2472,0
r13537,LenaMiu,20,194,2025/12/6,66882,1
r13538,LenaMiu,16,151,2025/12/15,47281,0
r13539,EmiBonnie,1,1,2025/12/5,43,0
r13540,LingOrm,9,4,2025/12/5,792,0
r13541,NamneungNoey,12,4,2025/12/6,1413,0
r13542,TkNur,7,11,2025/12/5,1494,0
r13543,MablePangjie,3,56,2025/12/7,4030,0
r13544,LingOrm,3,5,2025/12/5,341,0
r13546,FreenBecky,7,4,2025/12/5,537,1
r13547,GinJay,32,6,2025/12/5,1800,1
r13548,LingOrm,22,47,2025/12/6,7330,1
r13549,GinJay,3,10,2025/12/5,1087,0
r13550,MablePangjie,3,18,2025/12/6,701,0
r13551,EngLot,24,113,2026/2/24,76668,1
r13552,LingOrm,8,6,2025/12/5,2210,1
r13553,LenaMiu,1,10,2025/12/10,712,0
r13555,LingOrm,4,5,2025/12/5,132,0
r13556,NamtanFilm,18,188,2026/1/1,43515,1
r13557,ViewJune,5,6,2025/12/5,551,1
r13559,MablePangjie,2,2,2025/12/5,389,0
r13560,JanJingjing,13,917,2025/12/8,147606,1
r13561,LenaMiu,4,6,2026/8/6,1265,0
r13562,GinJay,25,6,2025/12/5,2687,1
r13563,EmiBonnie,12,60,2026/5/10,13298,1
r13564,EmiBonnie,1,0,2025/12/8,72,0
r13565,LingOrm,14,4,2025/12/6,383,1
r13566,LingOrm,1,2,2025/12/5,190,0
r13567,FreenBecky,3,2,2025/12/5,346,0
r13568,LingOrm,44,417,2026/3/3,237829,1
r13569,MablePangjie,7,17,2025/12/6,2684,0
r13570,MilkLove,5,11,2026/5/2,738,0
r13571,EmiBonnie,1,0,2026/2/21,49,0
r13572,LingOrm,4,3,2025/12/6,272,1
r13573,LingOrm,32,86,2025/12/5,39828,1
r13574,GinJay,17,11,2025/12/5,2129,1
r13575,JuneMewnich,8,4,2025/12/5,302,1
r13576,LenaMiu,18,144,2025/12/11,46992,0
r13577,AndaLookkaew,8,28,2026/2/3,2893,0
r13578,EmiBonnie,5,19,2026/1/7,3019,1
r13579,EmiBonnie,2,0,2025/12/14,105,0
r13580,LingOrm,3,2,2025/12/6,333,0
r13581,LenaMiu,8,237,2025/12/15,43552,1
r13582,IceMemi,12,11,2025/12/20,1346,0
r13583,EngLot,71,65,2025/12/12,37520,1
r13584,MablePangjie,16,104,2025/12/6,20575,1
r13585,LingOrm,32,30,2025/12/6,17708,1
r13586,LingOrm,11,22,2025/12/6,3145,1
r13587,EmiBonnie,2,0,2025/12/31,32,0
r13588,IceMemi,23,57,2025/12/6,15737,1
r13589,LingOrm,1,4,2026/1/3,166,0
r13590,TkNur,11,9,2025/12/6,935,1
r13591,EmiBonnie,1,0,2025/12/6,440,1
r13592,EngLot,1,0,2025/12/7,77,1
r13593,LingOrm,8,7,2025/12/7,1354,1
r13594,LenaMiu,12,30,2025/12/6,7255,0
r13595,MablePangjie,2,22,2025/12/6,1548,0
r13596,MablePangjie,5,5,2025/12/6,660,0
r13597,FreenBecky,1,2,2026/2/5,65,0
r13598,EngLot,2,1,2025/12/7,134,0
r13599,EngLot,8,5,2025/12/7,1477,0
r13600,GinJay,7,16,2025/12/9,2381,0
r13601,JanJingjing,7,361,2025/12/28,36305,0
r13602,EngLot,4,1,2025/12/6,82,0
r13603,PahnFond,4,12,2025/12/7,1355,0
r13604,LingOrm,9,3,2025/12/6,449,0
r13605,EmiBonnie,7,3,2025/12/8,424,0
r13606,GinJay,17,23,2025/12/23,4299,1
r13607,LenaMiu,3,26,2025/12/10,2187,0
r13608,LenaMiu,1,2,2025/12/7,370,0
r13609,LingOrm,5,4,2025/12/7,492,1
r13610,KaoJaneJaneKao,3,3,2025/12/7,372,0
r13611,NamtanFilm,1,2,2025/12/10,346,0
r13612,TkNur,20,12,2026/5/12,1962,1
r13613,EmiBonnie,23,15,2025/12/8,3272,1
r13614,LenaMiu,3,11,2025/12/15,2030,0
r13615,LingOrm,2,1,2025/12/7,68,0
r13616,MablePangjie,7,6,2025/12/8,405,0
r13617,MilkLove,13,2,2025/12/12,134,1
r13618,LingOrm,1,36,2025/12/8,1593,0
r13619,LenaMiu,9,26,2025/12/7,6156,0
r13620,LingOrm,2,1,2025/12/7,450,0
r13621,EnjoyJune,15,18,2026/1/5,3103,1
r13622,EnjoyJune,26,148,2025/12/13,43760,1
r13623,MilkLove,1,14,2025/12/7,449,0
r13624,FreenBecky,9,39,2025/12/10,1841,0
r13625,ViewMim,1,4,2025/12/8,200,0
r13626,KaoJaneJaneKao,1,12,2025/12/8,819,1
r13627,LingOrm,1,1,2025/12/7,149,0
r13628,EmiBonnie,2,1,2025/12/8,174,1
r13630,KaoJaneJaneKao,3,75,2025/12/14,3070,0
r13631,EngLot,2,4,2026/2/1,280,0
r13632,LingOrm,1,7,2026/1/2,344,0
r13633,PahnFond,7,18,2025/12/8,1925,0
r13634,LingOrm,22,7,2025/12/8,2703,1
r13635,LenaMiu,31,397,2025/12/10,144560,0
r13636,LingOrm,16,24,2025/12/9,6600,1
r13637,LingOrm,25,49,2025/12/10,24064,1
r13638,TkNur,3,9,2026/1/5,1080,0
r13639,NamtanFilm,6,50,2025/12/24,8837,0
r13640,EmiBonnie,13,14,2026/1/23,4688,1
r13641,FayMay,5,1,2025/12/8,549,1
r13642,KaoJaneJaneKao,12,16,2025/12/8,2697,1
r13643,KaoJaneJaneKao,22,4,2025/12/28,1360,1
r13644,FreenBecky,3,3,2025/12/9,81,0
r13645,LingOrm,23,69,2025/12/14,29830,1
r13646,LingOrm,2,3,2025/12/10,373,0
r13647,EngLot,2,0,2026/8/8,294,0
r13648,MablePangjie,2,15,2025/12/10,1228,0
r13649,EmiBonnie,17,110,2025/12/10,27813,1
r13650,FreenBecky,12,24,2025/12/22,1478,1
r13651,LingOrm,1,1,2025/12/9,118,0
r13652,MablePangjie,10,5,2026/2/1,1020,0
r13653,NamtanFilm,2,13,2026/3/21,912,0
r13654,LingOrm,28,969,2025/12/12,359867,1
r13655,LenaMiu,2,6,2025/12/9,429,0
r13656,KaoJaneJaneKao,19,44,2025/12/15,6672,1
r13657,EmiBonnie,7,5,2026/7/5,1046,0
r13658,LingOrm,6,4,2025/12/9,298,0
r13659,EnjoyJune,52,71,2025/12/9,54162,1
r13660,FreenBecky,9,24,2026/4/15,2203,0
r13661,AndaLookkaew,11,52,2025/12/9,6661,0
r13662,EngLot,1,0,2025/12/9,225,1
r13663,MablePangjie,2,4,2025/12/20,229,0
r13664,LingOrm,11,27,2025/12/9,7725,1
r13665,LingOrm,27,149,2025/12/21,54790,1
r13666,LMSY,2,2,2025/12/13,420,0
r13667,NamtanFilm,1,1,2025/12/9,68,0
r13668,EngLot,4,0,2025/12/9,27,0
r13669,LingOrm,20,82,2025/12/9,40150,0
r13670,MilkLove,3,4,2025/12/13,48,0
r13671,EnjoyJune,4,14,2025/12/9,1414,0
r13672,LingOrm,27,21,2025/12/10,14665,1
r13673,LingOrm,2,1,2025/12/10,155,1
r13674,LingOrm,3,4,2025/12/9,435,0
r13675,MieAya,3,9,2026/4/29,592,0
r13676,NamtanFilm,3,0,2026/3/14,79,0
r13677,MablePangjie,8,43,2025/12/14,5456,1
r13678,LingOrm,30,93,2026/1/13,16948,0
r13679,EnjoyJune,3,12,2025/12/27,945,0
r13680,MilkLove,6,7,2025/12/10,667,0
r13681,LingOrm,5,5,2025/12/10,306,0
r13682,MablePangjie,1,13,2025/12/13,311,0
r13683,LenaMiu,2,14,2026/1/3,1876,0
r13684,LingOrm,15,36,2025/12/10,12918,1
r13685,TanYada,25,20,2025/12/22,7996,1
r13686,LingOrm,15,32,2025/12/11,8801,1
r13687,LingOrm,20,31,2025/12/12,10305,1
r13688,LingOrm,19,5,2025/12/10,2660,0
r13689,EmiBonnie,4,1,2025/12/11,168,0
r13691,LingOrm,2,3,2025/12/10,365,0
r13692,LingOrm,6,3,2025/12/12,535,1
r13693,EngLot,9,75,2025/12/14,22495,1
r13694,LingOrm,35,648,2025/12/15,255148,1
r13695,EngLot,18,156,2025/12/11,78450,1
r13696,FreenBecky,2,27,2026/8/19,2305,0
r13697,EngLot,11,22,2025/12/11,7284,0
r13698,EngLot,9,2,2025/12/10,1024,0
r13699,ViewMim,2,1,2025/12/10,125,0
r13700,MilkLove,1,0,2025/12/10,38,0
r13701,EmiBonnie,15,334,2025/12/10,50367,0
r13702,EmiBonnie,8,287,2026/2/9,31520,0
r13703,NamtanFilm,4,7,2026/3/26,751,0
r13704,EngLot,11,220,2025/12/10,56399,1
r13705,EngLot,8,459,2025/12/11,70407,0
r13706,EngLot,15,97,2026/1/24,54978,1
r13707,MablePangjie,1,0,2025/12/11,116,0
r13708,EngLot,8,1,2025/12/10,571,1
r13709,NamneungNoey,1,1,2025/12/10,54,0
r13710,LingOrm,15,12,2025/12/11,4707,1
r13711,FreenBecky,20,14,2025/12/11,6469,1
r13712,MilkLove,4,2,2025/12/13,550,0
r13713,LingOrm,1,1,2025/12/10,20,0
r13714,LingOrm,25,308,2025/12/12,120939,1
r13715,EngLot,6,1,2025/12/10,409,0
r13716,EmiBonnie,4,17,2025/12/18,2540,0
r13718,LingOrm,2,2,2025/12/11,151,0
r13719,LingOrm,6,0,2026/7/26,146,0
r13720,GinJay,3,19,2026/3/25,1137,0
r13721,LenaMiu,22,546,2026/1/13,165047,1
r13722,EmiBonnie,3,3,2025/12/30,231,1
r13723,EngLot,3,1,2025/12/11,56,0
r13724,EmiBonnie,2,2,2025/12/15,101,0
r13725,MablePangjie,1,2,2026/4/4,54,0
r13726,NamtanFilm,19,44,2025/12/12,16821,1
r13727,LingOrm,26,340,2025/12/12,135936,1
r13728,LenaMiu,9,21,2025/12/11,5674,0
r13729,LingOrm,6,8,2025/12/14,1353,0
r13730,LenaMiu,1,3,2025/12/11,305,0
r13731,MilkLove,5,3,2025/12/12,829,0
r13732,FreenBecky,10,3,2026/1/16,532,1
r13733,LingOrm,3,5,2025/12/14,525,0
r13734,LingOrm,9,9,2025/12/12,3172,0
r13735,EmiBonnie,2,72,2025/12/20,10321,0
r13736,LenaMiu,9,537,2025/12/14,73251,0
r13737,EmiBonnie,2,3,2025/12/11,328,0
r13738,EmiBonnie,1,1,2026/8/13,27,0
r13739,LingOrm,32,16,2025/12/15,5322,1
r13740,EnjoyJune,12,33,2025/12/16,8035,0
r13741,NamtanFilm,4,1,2026/2/20,215,0
r13742,MilkLove,2,18,2025/12/14,769,0
r13743,GinJay,19,92,2026/2/3,24578,1
r13744,LingOrm,22,13,2025/12/12,5753,1
r13745,LingOrm,13,22,2025/12/15,7644,1
r13747,LenaMiu,4,7,2025/12/15,1467,0
r13749,LingOrm,2,1,2025/12/12,37,0
r13750,EngLot,11,6,2025/12/12,4605,1
r13751,KaoJaneJaneKao,14,13,2025/12/15,2313,1
r13753,EmiBonnie,7,10,2025/12/13,456,0
r13754,FreenBecky,8,4,2025/12/13,609,0
r13755,FreenBecky,16,3,2025/12/17,747,0
r13756,GinJay,20,53,2025/12/20,11146,0
r13757,LingOrm,1,2,2025/12/28,93,0
r13758,MablePangjie,1,25,2025/12/13,621,0
r13759,GinJay,15,22,2026/3/6,5590,1
r13760,FreenBecky,4,11,2025/12/14,533,0
r13761,ViewJune,4,5,2025/12/17,241,0
r13762,FreenBecky,16,9,2025/12/13,2634,1
r13763,LingOrm,13,37,2026/2/1,6558,1
r13764,EmiBonnie,1,3,2025/12/13,186,0
r13765,FreenBecky,12,22,2025/12/20,2442,1
r13766,LingOrm,8,11,2025/12/13,1717,0
r13767,FreenBecky,4,35,2026/1/25,1481,0
r13768,EngLot,1,4,2025/12/14,468,0
r13769,TkNur,9,4,2025/12/13,882,1
r13770,FreenBecky,27,12,2026/2/3,5271,0
r13771,EngLot,14,55,2026/1/24,37637,0
r13772,LingOrm,21,138,2025/12/18,57094,1
r13773,LingOrm,3,1,2025/12/13,121,0
r13774,MilkLove,4,6,2025/12/14,660,0
r13775,NamtanFilm,6,38,2026/1/19,4234,0
r13776,LingOrm,7,28,2025/12/13,3144,0
r13777,FayMay,11,7,2025/12/13,1314,0
r13778,LingOrm,1,0,2025/12/25,30,0
r13779,EngLot,12,10,2025/12/13,5833,1
r13780,LenaMiu,3,60,2025/12/17,8755,1
r13781,LingOrm,2,0,2025/12/13,94,0
r13782,LingOrm,12,6,2025/12/13,639,0
r13783,FreenBecky,2,3,2025/12/13,117,0
r13784,LingOrm,24,37,2025/12/13,14479,1
r13785,LingOrm,13,30,2025/12/13,7878,0
r13786,MilkLove,4,3,2025/12/15,262,1
r13787,EngLot,17,35,2025/12/14,26158,0
r13788,LingOrm,23,48,2026/1/3,12422,0
r13789,LingOrm,1,1,2026/5/13,7,0
r13790,PahnFond,3,20,2025/12/14,1352,0
r13791,EmiBonnie,11,60,2025/12/14,10544,1
r13792,EmiBonnie,15,43,2025/12/31,10843,0
r13793,ArhoungPam,3,12,2025/12/16,525,0
r13794,LenaMiu,3,17,2025/12/14,2078,0
r13795,LingOrm,14,1,2026/6/10,474,1
r13796,LingOrm,1,0,2025/12/14,24,0
r13797,LingOrm,2,2,2026/1/23,122,0
r13798,EngLot,2,1,2025/12/14,62,0
r13799,ViewJune,8,7,2025/12/14,811,0
r13800,TkNur,10,3,2025/12/14,454,1
r13801,KaoJaneJaneKao,10,34,2025/12/25,3055,0
r13802,FreenBecky,1,1,2025/12/15,51,0
r13803,LingOrm,10,2,2026/1/10,967,0
r13804,FreenBecky,2,22,2026/1/24,1096,0
r13805,TkNur,15,53,2025/12/15,6717,1
r13806,MablePangjie,2,3,2025/12/14,286,0
r13807,MablePangjie,5,41,2025/12/22,3460,1
r13808,EngLot,9,4,2025/12/14,1473,0
r13809,LingOrm,61,6,2025/12/14,3005,0
r13810,LingOrm,1,11,2025/12/14,1244,1
r13811,LingOrm,8,1,2025/12/14,229,0
r13812,LingOrm,1,3,2026/1/4,100,0
r13813,LingOrm,28,646,2026/1/11,264786,1
r13814,EngLot,7,2,2025/12/14,471,0
r13815,ViewJune,8,10,2025/12/14,684,0
r13816,LingOrm,39,86,2025/12/26,60322,1
r13817,LingOrm,1,14,2026/1/21,1987,0
r13818,LingOrm,1,0,2026/7/28,59,0
r13819,KaoJaneJaneKao,1,3,2025/12/15,240,1
r13820,NamtanFilm,3,8,2025/12/15,671,0
r13821,LingOrm,12,15,2025/12/21,3486,0
r13822,EngLot,9,64,2026/1/1,16262,1
r13823,EnjoyJune,13,36,2025/12/15,10858,1
r13824,LenaMiu,24,63,2025/12/15,27686,1
r13825,MablePangjie,8,21,2025/12/15,2408,1
r13826,EmiBonnie,20,68,2026/1/3,10550,1
r13827,NamtanFilm,1,1,2025/12/16,79,0
r13828,LenaMiu,25,21,2025/12/16,6732,1
r13829,MablePangjie,2,12,2025/12/15,477,1
r13830,KaoJaneJaneKao,12,13,2026/1/10,2438,1
r13831,GinJay,12,8,2025/12/15,2255,1
r13832,EngLot,6,43,2026/1/17,7593,0
r13833,LingOrm,1,2,2025/12/15,153,1
r13834,LenaMiu,2,8,2025/12/27,652,0
r13835,EngLot,20,297,2025/12/30,103351,0
r13836,LenaMiu,14,96,2025/12/16,26846,1
r13837,LingOrm,4,4,2025/12/15,377,0
r13838,FreenBecky,18,32,2026/1/6,6777,1
r13839,LingOrm,1,1,2025/12/16,12,0
r13840,TkNur,2,47,2025/12/16,2483,0
r13841,FreenBecky,18,21,2026/1/10,5256,1
r13842,EngLot,34,23,2025/12/16,6627,0
r13843,LingOrm,4,3,2026/1/23,872,0
r13844,LingOrm,15,17,2025/12/17,6494,1
r13845,FreenBecky,18,44,2026/1/4,9366,1
r13846,FreenBecky,18,26,2026/1/10,5163,1
r13847,EngLot,20,165,2026/1/18,115121,1
r13848,FreenBecky,18,26,2026/1/15,5270,1
r13849,FreenBecky,18,26,2026/1/13,5560,1
r13850,NamtanFilm,5,2,2026/2/4,550,1
r13851,LingOrm,18,53,2025/12/17,17402,1
r13852,LenaMiu,2,0,2026/7/8,162,0
r13853,LingOrm,3,3,2025/12/23,756,0
r13854,FreenBecky,7,12,2025/12/24,518,1
r13855,LenaMiu,2,3,2025/12/19,756,0
r13856,LingOrm,30,29,2025/12/18,13699,1
r13857,TkNur,2,16,2025/12/18,912,0
r13858,MilkLove,19,9,2025/12/31,2720,1
r13859,EmiBonnie,5,1,2025/12/22,63,0
r13860,LingOrm,18,44,2025/12/18,14108,1
r13861,JuneMewnich,10,27,2026/3/21,3358,0
r13862,EngLot,8,4,2025/12/22,1746,0
r13863,EmiBonnie,3,92,2026/2/1,3612,0
r13864,GinJay,2,5,2025/12/17,616,0
r13865,JuneMewnich,12,39,2025/12/17,4895,0
r13866,LingOrm,6,135,2026/8/9,14323,0
r13867,LenaMiu,5,16,2025/12/17,2298,0
r13868,EmiBonnie,2,19,2025/12/22,859,0
r13869,GinJay,13,117,2025/12/17,19162,1
r13870,EngLot,15,13,2026/3/27,3683,0
r13871,LingOrm,26,254,2025/12/18,98446,0
r13872,EmiBonnie,13,41,2026/1/23,9102,0
r13873,LingOrm,42,169,2025/12/17,88395,1
r13874,LingOrm,25,30,2025/12/20,9543,1
r13875,GinJay,24,59,2025/12/18,20545,1
r13876,MilkLove,7,33,2025/12/23,3975,0
r13877,LenaMiu,5,30,2025/12/26,2972,0
r13878,EmiBonnie,2,0,2026/7/30,12,0
r13879,LingOrm,1,1,2025/12/18,166,0
r13880,LingOrm,1,1,2025/12/17,36,0
r13881,MilkLove,10,2,2025/12/24,985,1
r13882,EnjoyJune,53,39,2026/1/15,20764,1
r13883,EnjoyJune,10,49,2025/12/18,10536,1
r13884,LingOrm,9,7,2025/12/22,2047,1
r13885,TkNur,4,4,2025/12/18,407,0
r13886,MilkLove,6,8,2025/12/29,429,0
r13887,LingOrm,28,308,2025/12/19,141083,1
r13888,LingOrm,8,19,2026/5/1,2148,0
r13889,LingOrm,22,557,2026/1/6,195719,1
r13890,TkNur,1,7,2025/12/18,354,0
r13891,TkNur,24,8,2026/4/10,2324,1
r13892,ViewJune,2,1,2025/12/18,27,0
r13893,EngLot,2,0,2025/12/18,93,0
r13894,MablePangjie,11,44,2025/12/30,6502,1
r13895,NamtanFilm,3,27,2025/12/18,2390,0
r13896,EngLot,17,72,2025/12/21,57593,1
r13897,MilkLove,2,20,2025/12/18,1524,0
r13898,NamtanFilm,22,1,2025/12/21,331,0
r13899,KaoJaneJaneKao,5,5,2025/12/22,1041,0
r13900,LingOrm,5,41,2025/12/21,14009,1
r13901,LingOrm,3,4,2025/12/19,508,0
r13902,GinJay,5,111,2025/12/27,9550,0
r13903,LenaMiu,1,14,2025/12/18,1298,1
r13904,FreenBecky,31,103,2025/12/19,27045,1
r13905,LingOrm,27,434,2025/12/21,169447,1
r13906,LingOrm,20,337,2025/12/25,104817,1
r13907,EmiBonnie,42,377,2026/1/24,143329,1
r13908,LenaMiu,4,19,2025/12/19,3182,0
r13909,NamtanFilm,10,8,2025/12/19,1205,1
r13910,LingOrm,7,58,2026/4/5,6989,0
r13911,EnjoyJune,14,24,2025/12/20,7067,1
r13912,LingOrm,20,35,2025/12/19,10158,1
r13914,LenaMiu,14,133,2025/12/20,34230,1
r13915,EnjoyJune,20,40,2025/12/30,13673,1
r13916,LenaMiu,2,11,2025/12/22,869,0
r13917,LingOrm,29,12,2025/12/20,8175,1
r13918,LenaMiu,6,12,2025/12/20,1532,0
r13919,EmiBonnie,1,0,2026/1/6,18,0
r13920,LingOrm,5,11,2025/12/22,1367,0
r13921,LingOrm,21,12,2025/12/19,3564,1
r13922,LingOrm,26,63,2025/12/31,35362,1
r13923,EngLot,19,172,2025/12/24,99840,1
r13924,LingOrm,6,5,2025/12/20,777,0
r13925,NamneungNoey,2,0,2025/12/23,123,0
r13926,EmiBonnie,8,10,2025/12/22,1822,0
r13927,TkNur,36,13,2025/12/20,2829,1
r13928,EngLot,2,2,2026/8/1,156,0
r13929,LenaMiu,19,34,2026/4/30,5885,0
r13930,JanJingjing,5,1,2026/8/8,176,0
r13931,GinJay,4,27,2025/12/22,2255,0
r13932,LingOrm,3,3,2026/2/23,170,0
r13933,FayMay,7,4,2025/12/27,467,0
r13934,FreenBecky,2,1,2026/4/23,36,0
r13935,EmiBonnie,8,2,2025/12/20,471,0
r13936,LingOrm,27,221,2026/1/29,83775,1
r13937,MablePangjie,3,6,2025/12/20,612,1
r13938,LingOrm,26,14,2026/2/2,4476,1
r13939,LingOrm,29,46,2025/12/22,27700,1
r13940,LingOrm,31,108,2025/12/30,50860,1
r13941,NamtanFilm,8,2,2025/12/20,570,0
r13942,MablePangjie,6,6,2026/1/5,627,0
r13943,ArhoungPam,10,13,2025/12/20,1702,1
r13944,EmiBonnie,8,28,2026/1/4,2836,1
r13945,LMSY,5,14,2026/1/16,1217,0
r13946,LingOrm,35,5,2025/12/22,3591,0
r13947,JanJingjing,2,97,2025/12/27,7902,0
r13948,LenaMiu,8,17,2025/12/21,3288,1
r13949,MablePangjie,1,5,2026/3/2,365,0
r13950,LingOrm,14,26,2025/12/26,9918,1
r13951,EngLot,2,2,2025/12/21,326,0
r13952,LingOrm,4,2,2025/12/23,76,1
r13954,TkNur,4,22,2025/12/28,1880,0
r13955,NamtanFilm,1,2,2025/12/27,180,0
r13956,LingOrm,20,133,2026/1/6,29837,1
r13957,ViewJune,3,5,2026/1/5,369,0
r13958,LingOrm,8,1,2025/12/21,1186,0
r13959,EngLot,14,4,2025/12/21,2605,1
r13960,EmiBonnie,12,35,2025/12/21,7492,1
r13961,EmiBonnie,3,10,2025/12/23,727,0
r13962,TkNur,6,17,2025/12/22,2129,0
r13963,ViewJune,1,3,2026/8/12,6,0
r13964,EngLot,17,55,2025/12/23,26777,1
r13965,LingOrm,4,5,2025/12/22,1908,0
r13966,MeenBabe,3,1,2025/12/22,264,1
r13967,EnjoyJune,10,23,2025/12/23,3645,1
r13968,MablePangjie,2,24,2025/12/25,1490,0
r13969,EnjoyJune,12,54,2025/12/24,9840,0
r13970,EmiBonnie,8,59,2025/12/22,7692,1
r13971,MeenBabe,1,3,2025/12/22,242,0
r13972,EnjoyJune,34,62,2026/1/27,27561,0
r13973,EmiBonnie,16,355,2026/1/1,74261,1
r13974,LenaMiu,1,4,2025/12/27,557,0
r13975,EnjoyJune,8,35,2026/1/7,5191,0
r13976,LingOrm,8,17,2025/12/23,1078,1
r13977,GinJay,5,11,2025/12/22,691,1
r13978,MablePangjie,28,16,2025/12/23,3280,1
r13979,EmiBonnie,7,17,2025/12/24,2173,1
r13980,FreenBecky,15,15,2025/12/23,3523,0
r13981,JanJingjing,2,10,2026/4/16,884,0
r13982,GinJay,3,17,2025/12/26,1153,0
r13983,LingOrm,28,370,2025/12/25,154333,1
r13984,GinJay,6,18,2025/12/28,2108,0
r13985,LingOrm,1,0,2025/12/22,172,1
r13986,LingOrm,8,7,2025/12/23,593,1
r13987,OomBam,12,101,2026/1/16,24535,1
r13988,EmiBonnie,9,40,2026/2/26,6687,1
r13989,MilkLove,2,5,2025/12/23,205,0
r13990,AndaLookkaew,14,20,2025/12/24,5611,1
r13991,TkNur,5,17,2025/12/28,1979,0
r13992,LenaMiu,6,14,2025/12/25,2326,0
r13993,NamneungNoey,2,3,2025/12/27,45,0
r13994,LingOrm,1,4,2025/12/23,238,0
r13995,EngLot,1,1,2025/12/23,111,0
r13996,EngLot,1,2,2025/12/29,917,1
r13998,JuneMewnich,11,22,2025/12/25,2612,1
r13999,EmiBonnie,2,1,2025/12/23,115,0
r14000,MilkLove,1,1,2026/6/18,38,0
r14001,LenaMiu,13,50,2026/2/1,19404,1
r14002,LingOrm,27,532,2026/3/29,207853,0
r14003,GinJay,11,19,2025/12/24,5179,0
r14004,LingOrm,23,174,2025/12/27,62470,0
r14005,LenaMiu,22,11,2025/12/24,4128,0
r14006,EmiBonnie,1,0,2026/5/13,25,0
r14007,LingOrm,13,87,2025/12/24,44695,1
r14008,LenaMiu,8,5,2025/12/26,8785,0
r14009,FayeAtom,12,2,2025/12/26,680,0
r14010,MilkLove,4,5,2025/12/24,704,1
r14012,LingOrm,18,74,2025/12/25,19502,0
r14013,EngLot,3,1,2025/12/24,151,1
r14014,LingOrm,7,6,2025/12/25,1370,0
r14015,LenaMiu,2,1,2026/5/4,198,0
r14016,EmiBonnie,9,5,2026/1/8,472,0
r14018,MilkLove,3,3,2025/12/24,348,0
r14019,LingOrm,14,24,2026/1/25,3455,1
r14020,EnjoyJune,3,22,2026/4/8,1680,0
